time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-14T11:54:09.300Z,37.4017,-119.9787,20.7,2.5,Md,44,54,0.18864621,0.23,nc,nc72273825,2014-08-18T18:16:42.455Z,"9km S of Mariposa, California",earthquake
2014-08-14T10:43:55.000Z,67.5818,-161.9638,15.9,3.7,ml,,,,1.1,ak,ak11357265,2014-08-14T22:04:44.370Z,"42km E of Noatak, Alaska",earthquake
2014-08-14T10:31:12.200Z,37.3762,-119.9882,21.2,2.7,Md,21,108,0.19762936,0.18,nc,nc72273760,2014-08-18T18:09:08.088Z,"12km S of Mariposa, California",earthquake
2014-08-14T10:22:34.800Z,19.6303,-65.2873,59,2.8,Md,6,295.2,1.30974368,0.23,pr,pr14226006,2014-08-14T18:25:13.880Z,"145km NNE of Vieques, Puerto Rico",earthquake
2014-08-14T08:32:16.600Z,-3.4431,145.5374,44.54,4.9,mb,,65,6.137,0.73,us,usb000s2k9,2014-08-14T16:34:53.942Z,"177km ENE of Angoram, Papua New Guinea",earthquake
2014-08-14T08:26:40.500Z,36.2194,-97.5459,2.58,2.6,mb_lg,,59,0.149,0.58,us,usb000s2kb,2014-08-14T14:44:04.499Z,"24km WSW of Perry, Oklahoma",earthquake
2014-08-14T07:46:21.000Z,59.564,-149.2249,9.9,3.4,ml,,,,0.79,ak,ak11357223,2014-08-14T22:00:06.622Z,"61km SSE of Seward, Alaska",earthquake
2014-08-14T07:39:34.000Z,18.6616,-67.4841,10,2.9,Md,14,198,0.40334356,0.28,pr,pr14226004,2014-08-14T15:42:47.293Z,"43km NW of Aguadilla, Puerto Rico",earthquake
2014-08-14T07:18:30.000Z,60.0427,-153.2717,100,2.9,ml,,,,1.02,ak,ak11357214,2014-08-14T22:05:28.594Z,"57km SSW of Redoubt Volcano, Alaska",earthquake
2014-08-14T07:09:14.720Z,41.3465,-72.4863,5,2.7,mb_lg,,156,0.34,0.43,us,usb000s2jx,2014-08-25T11:07:52.539Z,"5km SW of Deep River Center, Connecticut",earthquake
2014-08-14T06:19:09.180Z,36.6335,-98.2562,5,2.7,mb_lg,,156,0.254,0.29,us,usb000s2jg,2014-08-14T13:38:02.163Z,"9km N of Helena, Oklahoma",earthquake
2014-08-14T06:04:14.000Z,59.069,-153.991,131.1,4.4,ml,,,,0.75,ak,ak11357151,2014-08-15T06:40:04.767Z,"76km SSE of Old Iliamna, Alaska",earthquake
2014-08-14T05:41:33.200Z,18.1522,-64.8451,12,2.6,Md,6,129.6,0.22278219,0.36,pr,pr14226002,2014-08-14T13:44:11.234Z,"22km SSE of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-08-14T05:00:43.600Z,19.4669,-66.3339,28,3.4,Md,15,270,1.00162154,0.11,pr,pr14226001,2014-08-14T13:03:12.067Z,"110km N of Brenas, Puerto Rico",earthquake
2014-08-14T04:44:08.000Z,59.8465,-153.092,100,2.5,ml,,,,0.42,ak,ak11357121,2014-08-14T22:05:01.520Z,"71km W of Anchor Point, Alaska",earthquake
2014-08-14T03:55:13.700Z,38.7758,-122.7607,1.7,2.6,Md,78,21.6,0.00898315,0.07,nc,nc72273625,2014-08-14T20:10:06.874Z,"0km WSW of The Geysers, California",earthquake
2014-08-14T03:43:42.590Z,34.6165,-119.0596667,0,2.57,ml,41,34,0.122,0.33,ci,ci15538137,2014-08-15T02:52:44.621Z,"25km NE of Ojai, California",earthquake
2014-08-14T00:57:34.500Z,19.1275,-65.2506,138,3.4,Md,9,273.6,0.81567028,0.07,pr,pr14226000,2014-08-14T09:00:13.558Z,"91km N of Culebra, Puerto Rico",earthquake
2014-08-14T00:02:56.060Z,-20.1509,-69.9933,52.97,5.3,mww,,55,0.448,0.77,us,usb000s2i1,2014-08-25T16:37:16.000Z,"17km ENE of Iquique, Chile",earthquake
2014-08-13T22:51:29.440Z,33.8031,131.7991,87.3,4.5,mb,,83,1.025,0.39,us,usb000s2hh,2014-08-13T23:14:53.158Z,"21km SW of Hikari, Japan",earthquake
2014-08-13T22:32:06.800Z,39.3378,-122.8905,13.4,2.9,Ml,86,25.2,0.16169675,0.1,nc,nc72273480,2014-08-14T22:03:51.629Z,"19km N of Upper Lake, California",earthquake
2014-08-13T16:59:02.000Z,56.5836,-156.443,93.8,2.7,ml,,,,1.08,ak,ak11356044,2014-08-14T22:05:48.811Z,"98km NNW of Chirikof Island, Alaska",earthquake
2014-08-13T16:49:43.500Z,14.0294,120.7895,171.66,4.2,mb,,116,8.365,0.72,us,usb000s2en,2014-08-14T00:52:12.116Z,"3km ENE of Bolboc, Philippines",earthquake
2014-08-13T15:59:59.000Z,52.6905,-169.5263,13.2,4,ml,,,,0.43,ak,ak11355938,2014-08-14T22:05:05.764Z,"52km WSW of Nikolski, Alaska",earthquake
2014-08-13T15:44:28.180Z,36.6107,-97.6594,4.2,3.2,mb_lg,,78,0.281,0.38,us,usb000s2e7,2014-08-14T01:49:02.639Z,"22km SSE of Medford, Oklahoma",earthquake
2014-08-13T14:17:39.620Z,34.5059,28.3178,36.96,4.6,mb,,153,2.585,1.14,us,usb000s2ds,2014-08-13T22:20:54.301Z,"150km SE of Karpathos, Greece",earthquake
2014-08-13T13:57:48.000Z,52.7407,-169.539,13.1,4.2,ml,,,,0.51,ak,ak11355721,2014-08-14T22:05:21.329Z,"50km WSW of Nikolski, Alaska",earthquake
2014-08-13T13:39:35.500Z,18.8507,-68.6065,113,3.3,Md,12,309.6,0.39705536,0.28,pr,pr14225004,2014-08-13T21:42:44.864Z,"22km NNE of Otra Banda, Dominican Republic",earthquake
2014-08-13T13:19:41.000Z,52.8591,-169.5365,4.2,4,ml,,,,0.62,ak,ak11355698,2014-08-14T22:05:44.893Z,"45km W of Nikolski, Alaska",earthquake
2014-08-13T13:11:39.730Z,-22.2684,170.37,56.85,5,mb,,85,3.644,0.58,us,usb000s2dp,2014-08-13T21:14:17.144Z,"173km W of Ile Hunter, New Caledonia",earthquake
2014-08-13T12:04:50.000Z,59.8605,-153.1025,99.2,2.6,ml,,,,1,ak,ak11355566,2014-08-14T22:04:51.034Z,"71km W of Anchor Point, Alaska",earthquake
2014-08-13T10:46:40.000Z,68.4707,-142.779,37.2,2.9,ml,,,,1.66,ak,ak11355492,2014-08-14T22:06:03.322Z,"120km ENE of Arctic Village, Alaska",earthquake
2014-08-13T10:39:41.000Z,37.4503,-118.6508,18.2,2.7,Md,34,93.6,0.00898315,0.03,nc,nc72273165,2014-08-13T20:16:07.602Z,"19km WNW of West Bishop, California",earthquake
2014-08-13T10:33:17.840Z,32.5902,-109.0888,5,2.8,ml,,72,1.102,1.14,us,usb000s2cx,2014-08-13T18:35:52.454Z,"44km NW of Lordsburg, New Mexico",earthquake
2014-08-13T10:21:07.570Z,-3.4075,145.529,27.42,4.9,mb,,113,6.174,0.6,us,usb000s2cl,2014-08-13T18:23:34.556Z,"177km ENE of Angoram, Papua New Guinea",earthquake
2014-08-13T10:07:28.630Z,0.8924,-26.6215,10,5.4,mb,,56,15.045,0.88,us,usb000s2ck,2014-08-25T16:37:14.000Z,"Central Mid-Atlantic Ridge",earthquake
2014-08-13T09:08:59.200Z,18.1846,-68.0764,107,3.1,Md,9,216,0.43568291,0.2,pr,pr14225003,2014-08-13T17:11:39.652Z,"55km SE of Punta Cana, Dominican Republic",earthquake
2014-08-13T08:49:48.180Z,0.9649,146.1573,14.33,5.2,mb,,67,7.89,0.93,us,usb000s2c5,2014-08-13T16:52:22.154Z,"Federated States of Micronesia region",earthquake
2014-08-13T08:40:06.000Z,59.3195,-153.5904,100,2.9,ml,,,,0.67,ak,ak11355360,2014-08-14T22:04:57.948Z,"89km ESE of Old Iliamna, Alaska",earthquake
2014-08-13T07:22:07.790Z,-3.4596,145.5631,31.3,4.9,mb,,120,6.115,0.92,us,usb000s2bp,2014-08-13T15:24:38.894Z,"179km ENE of Angoram, Papua New Guinea",earthquake
2014-08-13T06:48:11.930Z,16.3427,-98.167,10,5.8,mwp,,93,1.272,1.21,us,usb000s2bb,2014-08-25T16:37:13.000Z,"16km W of Santiago Pinotepa Nacional, Mexico",earthquake
2014-08-13T06:28:17.080Z,20.2997,-155.4626,29.97,3.5,ml,,205,0.347,0.41,us,usb000s2bi,2014-08-14T05:24:44.677Z,"24km N of Honoka'a, Hawaii",earthquake
2014-08-13T05:54:36.680Z,-3.4366,145.461,21.64,5.4,mb,,45,6.164,0.85,us,usb000s2b1,2014-08-25T16:37:12.000Z,"169km ENE of Angoram, Papua New Guinea",earthquake
2014-08-13T03:05:16.400Z,18.6263,-65.1845,73,4.6,Ml,19,201.6,0.32968171,0.31,pr,pr14225000,2014-08-18T01:57:56.095Z,"37km NNE of Culebra, Puerto Rico",earthquake
2014-08-13T02:09:37.000Z,71.1404,-156.9578,10,3.5,ml,,,,1.03,ak,ak11355140,2014-08-14T21:56:36.834Z,"17km SSW of Barrow, Alaska",earthquake
2014-08-13T00:45:30.630Z,-10.6776,164.998,19.03,4.6,mb,,123,5.123,0.57,us,usb000s29r,2014-08-13T08:48:01.961Z,"91km W of Lata, Solomon Islands",earthquake
2014-08-13T00:40:40.370Z,42.3663,142.7468,35,4.5,mb,,100,0.465,0.89,us,usb000s29p,2014-08-13T08:43:15.624Z,"31km E of Shizunai, Japan",earthquake
2014-08-13T00:30:47.840Z,13.9172,144.9467,101.15,5.4,mb,,21,0.334,0.91,us,usb000s29m,2014-08-25T16:37:10.000Z,"38km SW of Rota, Northern Mariana Islands",earthquake
2014-08-12T23:50:57.000Z,52.8562,-169.5493,2.1,3.2,ml,,,,0.53,ak,ak11354884,2014-08-14T22:05:34.565Z,"46km W of Nikolski, Alaska",earthquake
2014-08-12T22:23:58.200Z,19.2005,-64.1877,49,3.3,Md,11,313.2,0.87945066,0.43,pr,pr14224011,2014-08-13T06:26:47.861Z,"97km NNE of Road Town, British Virgin Islands",earthquake
2014-08-12T22:07:28.360Z,0.457,146.3403,14.8,4.5,mb,,103,7.428,1.04,us,usb000s299,2014-08-13T06:10:05.685Z,"293km NNW of Lorengau, Papua New Guinea",earthquake
2014-08-12T22:06:23.600Z,36.5995,-121.2028,3.1,2.6,Md,72,32.4,0.02694946,0.08,nc,nc72272890,2014-08-13T22:42:08.714Z,"22km NNE of Soledad, California",earthquake
2014-08-12T22:01:44.000Z,19.3241,-64.4397,58,2.8,Md,3,345.6,1.2872858,0.21,pr,pr14224012,2014-08-13T06:04:16.975Z,"102km N of Road Town, British Virgin Islands",earthquake
2014-08-12T21:56:06.300Z,19.224,-64.272,59,2.7,Md,4,334.8,0.86687425,0.17,pr,pr14224013,2014-08-13T05:58:44.949Z,"96km NNE of Road Town, British Virgin Islands",earthquake
2014-08-12T21:39:15.000Z,60.3313,-152.9749,100,2.5,ml,,,,3.7,ak,ak11354788,2014-08-14T22:04:47.599Z,"21km SW of Redoubt Volcano, Alaska",earthquake
2014-08-12T21:33:41.600Z,19.1595,-64.3892,43,3.4,Md,7,316.8,0.76895788,0.07,pr,pr14224009,2014-08-13T05:37:24.198Z,"85km NNE of Road Town, British Virgin Islands",earthquake
2014-08-12T21:32:17.200Z,18.0576,-66.8421,10,2.6,Md,16,104.4,0.0880349,0.52,pr,pr14224007,2014-08-13T05:34:46.035Z,"2km NNE of Yauco, Puerto Rico",earthquake
2014-08-12T21:10:10.300Z,19.259,-64.4292,23,3.8,Md,17,295.2,0.85609447,0.34,pr,pr14224006,2014-08-13T05:12:41.837Z,"95km NNE of Road Town, British Virgin Islands",earthquake
2014-08-12T20:58:50.160Z,35.9896667,-116.0725,6.37,3.16,ml,13,85,0.1874,0.1,ci,ci15537721,2014-08-14T17:41:04.000Z,"25km SSW of Pahrump, Nevada",earthquake
2014-08-12T20:52:06.370Z,9.2319,93.5966,104.57,4.9,mb,,38,2.55,0.84,us,usb000s28b,2014-08-13T16:19:35.143Z,"143km NNE of Mohean, India",earthquake
2014-08-12T20:34:14.230Z,31.663,142.3169,18.25,4.6,mb,,128,2.565,0.61,us,usb000s283,2014-08-13T15:56:27.000Z,"284km ESE of Hachijo-jima, Japan",earthquake
2014-08-12T19:57:58.780Z,-0.0764,-78.3019,5.38,5.1,mb,,43,0.345,1.03,us,usb000s27f,2014-08-16T15:28:46.044Z,"23km SW of Cayambe, Ecuador",earthquake
2014-08-12T19:04:55.000Z,59.9998,-152.1811,35.3,2.5,ml,,,,0.62,ak,ak11354693,2014-08-14T22:05:39.000Z,"31km NW of Anchor Point, Alaska",earthquake
2014-08-12T19:04:38.600Z,19.0463,-64.472,61,2.8,Md,3,345.6,0.82734838,0.07,pr,pr14224010,2014-08-13T14:02:57.000Z,"71km NNE of Road Town, British Virgin Islands",earthquake
2014-08-12T18:29:39.100Z,18.988,-64.2014,53,2.6,Md,3,349.2,0.9522142,0.18,pr,pr14224008,2014-08-13T14:00:24.000Z,"76km NE of Road Town, British Virgin Islands",earthquake
2014-08-12T18:27:32.600Z,19.0291,-64.295,70,3.2,Md,5,320.4,0.68092299,0.07,pr,pr14224005,2014-08-13T13:57:25.000Z,"75km NNE of Road Town, British Virgin Islands",earthquake
2014-08-12T16:16:02.210Z,-16.9673,-172.846,10,5,mb,,69,11.425,0.61,us,usb000s262,2014-08-13T00:18:43.620Z,"148km SE of Hihifo, Tonga",earthquake
2014-08-12T15:37:23.000Z,57.8165,-156.4766,100,3.3,ml,,,,1.23,ak,ak11354615,2014-08-12T23:39:58.474Z,"97km S of King Salmon, Alaska",earthquake
2014-08-12T15:22:51.500Z,18.1166,-68.0479,91,2.8,Md,10,223.2,0.50485319,0.38,pr,pr14224004,2014-08-12T23:25:20.729Z,"63km SE of Punta Cana, Dominican Republic",earthquake
2014-08-12T13:12:59.550Z,-17.747,-178.3571,537.66,4.6,mb,,78,3.421,0.65,us,usb000s25a,2014-08-12T21:15:32.093Z,"281km ESE of Lambasa, Fiji",earthquake
2014-08-12T12:36:57.400Z,17.9281,-67.9483,106,3.1,Md,4,316.8,0.63600722,0.27,pr,pr14224003,2014-08-12T20:39:32.155Z,"81km W of Pole Ojea, Puerto Rico",earthquake
2014-08-12T11:35:20.870Z,51.8059,178.6401,100.7,4.8,mb,,148,0.594,1.33,us,usb000s23a,2014-08-12T19:37:52.535Z,"18km SSE of Little Sitkin Island, Alaska",earthquake
2014-08-12T11:06:51.640Z,-20.4569,-177.1511,266.62,4.5,mb,,91,6.94,1.04,us,usb000s23c,2014-08-12T19:09:50.878Z,"162km E of Ndoi Island, Fiji",earthquake
2014-08-12T07:47:48.000Z,20.025,-155.291,39.8,3.6,mb,,,,0.69,us,usb000s268,2014-08-13T07:10:54.527Z,"20km ESE of Honoka'a, Hawaii",earthquake
2014-08-12T07:00:22.410Z,50.5455,-130.4449,10,4.2,mwr,,,,1.81,us,usb000s22x,2014-08-23T06:17:04.208Z,"214km W of Port Hardy, Canada",earthquake
2014-08-12T06:42:04.800Z,19.6352,-68.6307,93,3.4,Md,6,334.8,2.05983695,0.21,pr,pr14224000,2014-08-12T14:44:31.309Z,"84km NNE of Miches, Dominican Republic",earthquake
2014-08-12T05:06:29.420Z,36.1433333,-118.0555,1.93,2.98,ml,38,72,0.1644,0.18,ci,ci15537393,2014-08-12T17:43:05.340Z,"51km S of Lone Pine, California",earthquake
2014-08-12T03:37:43.000Z,51.7952,179.15,97.2,3,ml,,,,0.47,ak,ak11354441,2014-08-12T15:31:34.945Z,"35km WSW of Semisopochnoi Island, Alaska",earthquake
2014-08-12T03:04:01.500Z,36.6438,-121.1008,11.7,2.9,Md,91,39.6,0.01796631,0.19,nc,nc72272360,2014-08-12T20:04:05.742Z,"30km SE of Ridgemark, California",earthquake
2014-08-12T02:36:57.040Z,18.5852,-103.7226,35,4.2,mb,,208,2.584,0.91,us,usb000s229,2014-08-12T05:12:02.043Z,"16km SSW of Coahuayana, Mexico",earthquake
2014-08-12T01:28:31.210Z,-3.6718,151.2848,389.77,5.2,mb,,57,1.017,0.79,us,usb000s226,2014-08-12T09:31:00.767Z,"114km WNW of Rabaul, Papua New Guinea",earthquake
2014-08-12T00:47:21.650Z,34.2843,140.5022,83.91,4.8,mb,,65,1.299,0.87,us,usb000s220,2014-08-12T08:49:50.306Z,"95km S of Katsuura, Japan",earthquake
2014-08-11T23:57:57.600Z,18.2154,-67.4001,14,2.5,Md,9,280.8,0.30093562,0.37,pr,pr14223012,2014-08-12T08:00:42.934Z,"20km SW of Stella, Puerto Rico",earthquake
2014-08-11T22:32:57.900Z,36.9785,-121.6268,4,2.6,Md,75,36,0.04491576,0.08,nc,nc72272175,2014-08-14T06:21:52.241Z,"6km WSW of Gilroy, California",earthquake
2014-08-11T22:27:16.320Z,32.6451667,-115.756,1.64,2.86,ml,34,115,0.02533,0.28,ci,ci15537265,2014-08-13T01:03:02.430Z,"17km WNW of Progreso, Mexico",earthquake
2014-08-11T21:40:43.100Z,27.7298,143.0608,28.64,4.5,mb,,192,1.002,0.77,us,usb000s20b,2014-08-12T05:43:22.352Z,"110km NE of Chichi-shima, Japan",earthquake
2014-08-11T21:00:15.000Z,-21.3243,-179.2739,597.45,4.7,mb,,35,4.362,0.73,us,usb000s1zu,2014-08-12T05:02:45.877Z,"95km SW of Ndoi Island, Fiji",earthquake
2014-08-11T19:06:14.000Z,67.6589,-161.4528,14.2,2.7,ml,12,154.799987616001,,0.77,ak,ak11364955,2014-08-22T23:32:34.805Z,"65km E of Noatak, Alaska",earthquake
2014-08-11T16:22:38.800Z,18.113,-64.9574,16,2.6,Md,7,115.2,0.23625692,0.27,pr,pr14223005,2014-08-12T00:25:20.340Z,"25km S of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-08-11T15:14:27.630Z,0.5452,126.1758,60.24,4.4,mb,,77,1.211,0.83,us,usb000s1w3,2014-08-11T23:17:03.266Z,"135km WSW of Kota Ternate, Indonesia",earthquake
2014-08-11T15:13:40.200Z,18.0902,-65.4738,135,3,Md,5,194.4,0.07456017,0.12,pr,pr14223009,2014-08-11T23:16:22.917Z,"0km SSW of Esperanza, Puerto Rico",earthquake
2014-08-11T14:37:14.480Z,-56.4173,-26.9067,106.64,4.9,mb,,68,5.869,0.49,us,usb000s1xd,2014-08-11T22:39:56.640Z,"36km NNE of Visokoi Island, ",earthquake
2014-08-11T13:54:54.000Z,51.5677,-172.9167,25,3.4,ml,13,219.599982432001,,0.8,ak,ak11353744,2014-08-22T23:32:25.766Z,"112km SE of Atka, Alaska",earthquake
2014-08-11T13:43:32.000Z,50.9782,-174.1323,4.7,2.5,ml,10,287.999976960002,,0.87,ak,ak11353740,2014-08-22T23:32:25.058Z,"135km S of Atka, Alaska",earthquake
2014-08-11T13:41:17.000Z,53.1916,-168.5036,3.3,2.8,ml,17,158.399987328001,,0.84,ak,ak11353736,2014-08-22T23:33:14.932Z,"37km NE of Nikolski, Alaska",earthquake
2014-08-11T13:35:41.220Z,14.4984,-92.9296,35,4.5,mb,,143,1.195,0.7,us,usb000s1vs,2014-08-11T21:38:14.079Z,"60km WSW of Puerto Madero, Mexico",earthquake
2014-08-11T13:32:20.290Z,-41.3235,-84.9813,10,5,mb,,138,10.312,0.78,us,usb000s1vq,2014-08-25T16:37:09.000Z,"West Chile Rise",earthquake
2014-08-11T13:13:10.290Z,36.2299,-97.5899,10.8,2.5,mb_lg,,57,0.129,0.32,us,usb000s1vm,2014-08-11T21:15:48.783Z,"27km WSW of Perry, Oklahoma",earthquake
2014-08-11T13:00:45.000Z,54.7566,-161.7594,77.8,2.5,ml,17,169.199986464001,,0.43,ak,ak11353723,2014-08-22T23:33:13.423Z,"77km SE of Cold Bay, Alaska",earthquake
2014-08-11T12:56:52.400Z,18.4071,-64.6828,6,2.7,Md,8,180,0.06288207,0.07,pr,pr14223007,2014-08-11T20:59:31.636Z,"7km W of Road Town, British Virgin Islands",earthquake
2014-08-11T12:47:37.000Z,18.8467,-68.7321,130,3.2,Md,8,324,0.46892058,0.28,pr,pr14223006,2014-08-11T20:50:12.888Z,"22km NNW of Otra Banda, Dominican Republic",earthquake
2014-08-11T12:44:59.900Z,17.6714,-82.4442,1,4.3,mb,,65,2.024,1.05,us,usb000s1vh,2014-08-11T20:48:42.256Z,"160km E of Great Swan Island, Honduras",earthquake
2014-08-11T12:21:24.900Z,18.3897,-67.2624,23,2.7,Md,19,259.2,0.16259507,0.28,pr,pr14223003,2014-08-11T20:23:58.743Z,"5km NNW of Rincon, Puerto Rico",earthquake
2014-08-11T12:10:44.320Z,15.5551,-94.6605,27.39,4.3,mb,,187,2.533,1.42,us,usb000s1vd,2014-08-11T20:13:23.857Z,"75km S of San Francisco del Mar, Mexico",earthquake
2014-08-11T11:09:07.710Z,-17.7266,-172.8122,42.26,5.1,mb,,97,8.705,1.2,us,usb000s1va,2014-08-11T19:11:43.389Z,"160km NE of Neiafu, Tonga",earthquake
2014-08-11T10:50:05.260Z,34.8095,98.9714,14.11,4.8,mb,,67,11.074,0.88,us,usb000s1v9,2014-08-11T18:52:35.940Z,"113km WSW of Nimai, China",earthquake
2014-08-11T10:18:04.600Z,17.9505,-67.8196,80,2.7,Md,4,226.8,0.73751685,0.62,pr,pr14223002,2014-08-11T18:20:45.478Z,"67km W of Pole Ojea, Puerto Rico",earthquake
2014-08-11T10:07:37.470Z,-29.7493,-176.0737,31.73,5.5,mb,,57,1.693,1.21,us,usb000s1tp,2014-08-25T16:37:07.000Z,"184km ESE of Raoul Island, New Zealand",earthquake
2014-08-11T09:37:30.000Z,51.7966,178.5479,107.6,2.7,ml,,,,0.32,ak,ak11353650,2014-08-22T23:30:41.918Z,"17km S of Little Sitkin Island, Alaska",earthquake
2014-08-11T08:46:55.000Z,64.5646,-152.4772,10.6,3.9,ml,,,,0.88,ak,ak11353620,2014-08-22T23:34:33.824Z,"69km SSW of Tanana, Alaska",earthquake
2014-08-11T08:15:27.000Z,58.7472,-152.5086,60.6,2.9,ml,,,,0.53,ak,ak11353608,2014-08-22T23:37:17.682Z,"106km N of Kodiak, Alaska",earthquake
2014-08-11T06:39:01.000Z,52.7294,-169.493,8.1,2.6,ml,,,,0.68,ak,ak11353588,2014-08-22T23:30:44.221Z,"48km WSW of Nikolski, Alaska",earthquake
2014-08-11T06:00:24.000Z,52.2015,-173.0163,95.5,2.9,ml,12,190.799984736001,,0.23,ak,ak11353582,2014-08-22T23:30:18.239Z,"80km E of Atka, Alaska",earthquake
2014-08-11T05:53:32.980Z,48.7881,-28.1094,10,4.5,mb,,104,19.322,0.41,us,usb000s1t4,2014-08-11T13:56:06.784Z,"Northern Mid-Atlantic Ridge",earthquake
2014-08-11T05:06:09.700Z,18.4743,-67.6993,6,2.6,Md,4,320.4,0.55695548,0.4,pr,pr14223001,2014-08-11T13:08:51.541Z,"49km WNW of Rincon, Puerto Rico",earthquake
2014-08-11T04:49:06.960Z,-23.9045,-66.7457,193.21,4.9,mb,,53,2.37,1.01,us,usb000s1su,2014-08-13T16:30:30.000Z,"55km NW of San Antonio de los Cobres, Argentina",earthquake
2014-08-11T04:24:28.000Z,51.8996,175.8057,34.1,3.7,ml,,,,0.6,ak,ak11353556,2014-08-22T23:30:17.154Z,"51km S of Buldir Island, Alaska",earthquake
2014-08-11T04:22:30.680Z,-33.5856,-72.057,22.78,4.7,mb,,74,0.662,0.51,us,usb000s1sq,2014-08-12T01:09:00.000Z,"40km W of San Antonio, Chile",earthquake
2014-08-11T04:18:50.610Z,36.8024,-98.0188,1,2.6,mb_lg,,84,0.298,0.7,us,usb000s1sp,2014-08-11T16:26:24.048Z,"25km W of Medford, Oklahoma",earthquake
2014-08-11T02:54:18.040Z,35.9636,-96.7877,5,2.5,mb_lg,,46,0.217,0.51,us,usb000s2b2,2014-08-13T06:09:41.734Z,"3km SW of Cushing, Oklahoma",earthquake
2014-08-11T02:41:47.800Z,15.1237,145.6042,121.83,4.8,mb,,69,1.214,0.56,us,usb000s1sd,2014-08-11T04:17:43.785Z,"15km SW of Northern Islands Municipality - Mayor's Office, Northern Mariana Islands",earthquake
2014-08-11T02:30:13.000Z,51.3776,-176.1904,46.6,3.1,ml,,,,0.63,ak,ak11353515,2014-08-22T23:30:13.990Z,"64km SSE of Adak, Alaska",earthquake
2014-08-11T01:09:42.180Z,16.436,-98.2097,27.13,4.7,mb,,86,1.171,1.09,us,usb000s1s8,2014-08-11T03:38:43.976Z,"20km SSW of San Juan Cacahuatepec, Mexico",earthquake
2014-08-11T00:42:16.000Z,58.3869,-136.9051,19.3,2.6,ml,10,169.199986464001,,0.94,ak,ak11353498,2014-08-22T23:32:01.857Z,"68km W of Gustavus, Alaska",earthquake
2014-08-11T00:41:27.000Z,52.0043,-170.896,20.1,2.9,ml,13,215.999982720001,,0.93,ak,ak11364870,2014-08-22T23:32:16.720Z,"59km SSE of Amukta Island, Alaska",earthquake
2014-08-11T00:38:32.900Z,35.7778,-97.485,3.03,2.6,mb_lg,,40,0.03,0.67,us,usb000s1s2,2014-08-11T05:47:00.000Z,"12km SSW of Guthrie, Oklahoma",earthquake
2014-08-11T00:22:54.265Z,37.3343,-115.0776,8.4283,2.55,ml,17,82.49,0.075,0.169,nn,nn00455490,2014-08-11T08:25:23.633Z,"8km ESE of Alamo, Nevada",earthquake
2014-08-10T23:38:08.700Z,19.2903,-68.0771,117,2.9,Md,4,295.2,0.8228568,0.31,pr,pr14222007,2014-08-11T07:40:42.905Z,"85km NNE of Punta Cana, Dominican Republic",earthquake
2014-08-10T22:39:36.390Z,27.7455,142.9313,28.2,5,mb,,142,0.927,1.04,us,usb000s1rh,2014-08-11T06:42:11.118Z,"101km NE of Chichi-shima, Japan",earthquake
2014-08-10T22:29:04.900Z,36.2878,-97.122,5,3.4,mb_lg,,47,0.354,0.25,us,usb000s1r9,2014-08-13T05:28:53.000Z,"14km E of Perry, Oklahoma",earthquake
2014-08-10T18:46:17.860Z,27.6476,-111.6223,10,5,mb,,81,0.639,1.36,us,usb000s1qs,2014-08-25T16:37:06.000Z,"74km ENE of Santa Rosalia, Mexico",earthquake
2014-08-10T18:38:21.000Z,59.9523,-153.2018,100,2.8,ml,,,,0.87,ak,ak11353282,2014-08-11T02:40:57.886Z,"64km SSW of Redoubt Volcano, Alaska",earthquake
2014-08-10T18:27:41.640Z,51.5206,-172.8623,27.42,5,mb,,126,1.072,0.69,us,usb000s1qr,2014-08-11T02:30:24.155Z,"118km SE of Atka, Alaska",earthquake
2014-08-10T17:40:39.400Z,18.5755,-66.7461,19,2.5,Md,5,288,0.22637545,0.43,pr,pr14222005,2014-08-11T01:43:33.791Z,"11km NNW of Arecibo, Puerto Rico",earthquake
2014-08-10T16:10:57.000Z,56.9669,-155.6201,14.1,4,ml,,,,0.98,ak,ak11353157,2014-08-11T00:13:35.570Z,"117km WSW of Larsen Bay, Alaska",earthquake
2014-08-10T15:49:59.090Z,-31.4665,-67.7743,91.71,4.1,mb,,129,0.781,1.22,us,usb000s1q4,2014-08-10T23:52:32.015Z,"52km ENE of Caucete, Argentina",earthquake
2014-08-10T15:16:43.450Z,36.1075,69.1977,14.27,4.5,mb,,69,1.504,1.59,us,usb000s1q1,2014-08-10T23:19:24.799Z,"7km NE of Nahrin, Afghanistan",earthquake
2014-08-10T14:54:27.330Z,36.8327,-97.8614,4.21,3.2,mb_lg,,80,0.166,0.31,us,usb000s1px,2014-08-11T05:03:58.686Z,"11km WNW of Medford, Oklahoma",earthquake
2014-08-10T14:35:06.930Z,-18.4179,-178.1296,562.02,4.5,mb,,89,3.692,0.47,us,usb000s1pt,2014-08-10T22:38:32.061Z,"254km NNE of Ndoi Island, Fiji",earthquake
2014-08-10T14:19:15.350Z,36.8382,-97.8437,3.54,2.7,mb_lg,,79,0.168,0.21,us,usb000s1pr,2014-08-10T16:53:53.000Z,"10km WNW of Medford, Oklahoma",earthquake
